lat,lon,label,cluster
34.54495239,69.20053864,friendly,3
34.54495239,69.20053864,friendly,3
34.53478622,69.20225525,friendly,3
34.54036713,69.19082642,friendly,3
34.56114578,69.22128296,friendly,1
34.54626465,69.25974274,friendly,1
34.50061417,69.40597534,friendly,1
34.54626465,69.25974274,friendly,1
34.54626465,69.25974274,friendly,1
34.54130554,69.22341156,friendly,1
34.54626465,69.25974274,friendly,1
34.50888443,69.19652557,friendly,3
34.50888443,69.19652557,friendly,3
34.54626465,69.25974274,friendly,1
34.55484772,69.21363831,friendly,1
34.54626465,69.25974274,friendly,1
34.54626465,69.25974274,friendly,1
34.54626465,69.25974274,friendly,1
34.53502274,69.20541382,friendly,3
34.54626465,69.25974274,friendly,1
34.5429039,69.31496429,friendly,1
34.56434631,69.24713135,friendly,1
34.53879547,69.21327209,friendly,1
34.59357834,69.23991394,friendly,1
34.36816025,69.21914673,friendly,3
34.54626465,69.25974274,friendly,1
34.53930283,69.31277466,friendly,1
34.54412842,69.25437164,friendly,1
34.54626465,69.25974274,friendly,1
34.56309128,69.1220932,friendly,3
34.56924057,69.23439026,friendly,1
34.52170944,69.1844635,friendly,3
34.54626465,69.25974274,friendly,1
34.54626465,69.25974274,friendly,1
34.57419205,69.23822021,friendly,1
34.45272064,69.10919189,friendly,3
34.72481537,69.27075958,friendly,0
34.52436066,69.05883789,friendly,3
34.53861618,69.21250916,friendly,1
34.52602768,69.19068146,friendly,3
34.5283432,69.16149902,friendly,3
34.54395676,69.25055695,friendly,1
34.54626465,69.25974274,friendly,1
34.54058838,69.21970367,friendly,1
34.54626465,69.25974274,friendly,1
34.54347229,69.26701355,friendly,1
34.5684166,69.18968964,friendly,3
34.38037491,69.22820282,friendly,3
34.53944778,69.25065613,friendly,1
34.54626465,69.25974274,friendly,1
34.54626465,69.25974274,friendly,1
34.54626465,69.25974274,friendly,1
34.52875137,69.17979431,friendly,3
34.35411453,69.17149353,friendly,3
34.5684166,69.18968964,friendly,3
34.54626465,69.25974274,friendly,1
34.54626465,69.25974274,friendly,1
34.54626465,69.25974274,friendly,1
34.56167221,69.37499237,friendly,1
34.5567131,69.50141144,friendly,2
34.54648209,69.2501297,friendly,1
34.56167221,69.37499237,friendly,1
34.50264359,69.24747467,friendly,1
34.53861237,69.21469116,friendly,1
34.50653839,69.19826508,friendly,3
34.53771591,69.21359253,friendly,1
34.56455994,69.28035736,friendly,1
34.54626465,69.25974274,friendly,1
34.55300522,69.23434448,friendly,1
34.54626465,69.25974274,friendly,1
34.54395676,69.25012207,friendly,1
34.54486084,69.24848938,friendly,1
34.55842972,69.22891235,friendly,1
34.54626465,69.25974274,friendly,1
34.54626465,69.25974274,friendly,1
34.54626465,69.25974274,friendly,1
34.512043,69.19500732,friendly,3
34.56167221,69.37499237,friendly,1
34.57875443,69.29302979,friendly,1
34.5756073,69.20278931,friendly,1
34.43130112,69.2122345,friendly,3
34.54626465,69.25974274,friendly,1
34.57606125,69.20278931,friendly,1
34.50383377,69.24727631,friendly,1
34.47638702,69.21637726,friendly,3
34.5565834,69.2507019,friendly,1
34.54626465,69.25974274,friendly,1
34.54095459,69.3130188,friendly,1
34.44629288,69.200737,friendly,3
34.48711777,69.21607971,friendly,3
34.54626465,69.25974274,friendly,1
34.54398727,69.23432159,friendly,1
34.57365799,69.27801514,friendly,1
34.56584549,69.2124176,friendly,1
34.54626465,69.25974274,friendly,1
34.53450012,69.17523956,friendly,3
34.54481506,69.27028656,friendly,1
34.56167221,69.37499237,friendly,1
34.55862808,69.26357269,friendly,1
34.56205368,69.21801758,friendly,1
34.54480362,69.27573395,friendly,1
34.57320786,69.27800751,friendly,1
34.56557083,69.26381683,friendly,1
34.55647278,69.29866791,friendly,1
34.54880905,69.03226471,friendly,3
34.53045273,69.18775177,friendly,3
34.56568909,69.38918304,friendly,1
34.57365799,69.27801514,friendly,1
34.56167221,69.37499237,friendly,1
34.49690628,69.31806183,friendly,1
34.45515442,69.10951996,friendly,3
34.53693771,69.16880798,friendly,3
34.56786346,69.24528503,friendly,1
34.53693771,69.16880798,friendly,3
34.55775452,69.25081635,friendly,1
34.54654694,69.30081177,friendly,1
34.54696274,69.31520081,friendly,1
34.57196045,69.22567749,friendly,1
34.56024551,69.36997223,friendly,1
34.54626465,69.25974274,friendly,1
34.56831741,69.24529266,friendly,1
34.55499649,69.23173523,friendly,1
34.54626465,69.25974274,friendly,1
34.56645584,69.27253723,friendly,1
34.56011963,69.28232574,friendly,1
34.52195358,69.20200348,friendly,3
34.54626465,69.25974274,friendly,1
34.54626465,69.25974274,friendly,1
34.54294586,69.29970551,friendly,1
34.55171204,69.25134277,friendly,1
34.56669998,69.12113953,friendly,3
34.54626465,69.25974274,friendly,1
34.54626465,69.25974274,friendly,1
34.54626465,69.25974274,friendly,1
34.56024551,69.36997223,friendly,1
34.5684166,69.18968964,friendly,3
34.54626465,69.25974274,friendly,1
34.4839592,69.21825409,friendly,3
34.54626465,69.25974274,friendly,1
34.5684166,69.18968964,friendly,3
34.53922653,69.19376373,friendly,3
34.54626465,69.25974274,friendly,1
34.56805038,69.21459198,friendly,1
34.56024551,69.36997223,friendly,1
34.54626465,69.25974274,friendly,1
34.56584549,69.2124176,friendly,1
34.54626465,69.25974274,friendly,1
34.54028702,69.19107819,friendly,3
34.55125809,69.20381927,friendly,1
34.54626465,69.25974274,friendly,1
34.54626465,69.25974274,friendly,1
34.41395569,69.1388092,friendly,3
34.56926727,69.21858215,friendly,1
34.56926727,69.21858215,friendly,1
34.41228867,69.14004517,friendly,3
34.55734634,69.15990448,friendly,3
34.56025314,69.21801758,friendly,1
34.56664276,69.16788483,friendly,3
34.53547668,69.20433044,friendly,3
34.54626465,69.25974274,friendly,1
34.52555084,69.1533432,neutral,3
34.5216713,69.16889191,neutral,3
34.78971863,69.2730484,neutral,1
34.52350998,69.06835938,neutral,3
34.55408859,69.32198334,neutral,0
34.50559998,69.61483002,neutral,2
34.55408859,69.32198334,neutral,0
34.55408859,69.32198334,neutral,0
34.55408859,69.32198334,neutral,0
34.5658493,69.21235657,neutral,0
34.83446121,69.23055267,neutral,1
34.35892868,69.13899231,neutral,3
34.58306122,69.2821579,neutral,0
34.53179932,69.12062836,neutral,3
34.55408859,69.32198334,neutral,0
34.76514816,69.03278351,neutral,1
34.54695892,69.31519318,neutral,0
34.53684998,69.19288635,neutral,3
34.55408859,69.32198334,neutral,0
34.51251984,69.17430878,neutral,3
34.55408859,69.32198334,neutral,0
34.52883911,69.18218994,neutral,3
34.51831055,69.6166687,neutral,2
34.55408859,69.32198334,neutral,0
34.52132034,69.34898376,neutral,0
34.7259407,69.11266327,neutral,1
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.57120132,69.12973785,neutral,3
34.66772842,69.04316711,neutral,1
34.66772842,69.04316711,neutral,1
34.55408859,69.32198334,neutral,0
34.84692001,69.24900055,neutral,1
34.54145813,69.10899353,neutral,3
34.76311111,69.23930359,neutral,1
34.5404892,69.15738678,neutral,3
34.82223129,69.26822662,neutral,1
34.81581879,69.22579193,neutral,1
34.56420135,69.12062836,neutral,3
34.55408859,69.32198334,neutral,0
34.55408859,69.32198334,neutral,0
34.55408859,69.32198334,neutral,0
34.45389175,69.11081696,neutral,3
34.7718811,69.17442322,neutral,1
34.55490112,69.27642822,neutral,0
34.54391098,69.26920319,neutral,0
34.55408859,69.32198334,neutral,0
34.75939941,69.24281311,neutral,1
34.55408859,69.32198334,neutral,0
34.55408859,69.32198334,neutral,0
34.54663849,69.25830841,neutral,0
34.53588867,69.24806976,neutral,0
34.83050156,69.24154663,neutral,1
34.56838989,69.20822144,neutral,0
34.34067917,69.14003754,neutral,3
34.55408859,69.32198334,neutral,0
34.55408859,69.32198334,neutral,0
34.69612885,69.07247925,neutral,1
34.46699905,68.93946075,neutral,3
34.59038162,69.63028717,neutral,2
34.82595062,69.24107361,neutral,1
34.55408859,69.32198334,neutral,0
34.54293823,69.26191711,neutral,0
34.51881027,69.13922119,neutral,3
34.53506851,69.16364288,neutral,3
34.53506851,69.16364288,neutral,3
34.53506851,69.16364288,neutral,3
34.53506851,69.16364288,neutral,3
34.53506851,69.16364288,neutral,3
34.55408859,69.32198334,neutral,0
34.53506851,69.16364288,neutral,3
34.55408859,69.32198334,neutral,0
34.53506851,69.16364288,neutral,3
34.57067108,69.4020462,neutral,0
34.53506851,69.16364288,neutral,3
34.55630112,69.36078644,neutral,0
34.53506851,69.16364288,neutral,3
34.53506851,69.16364288,neutral,3
34.55764008,69.15260315,neutral,3
34.53506851,69.16364288,neutral,3
34.53506851,69.16364288,neutral,3
34.53506851,69.16364288,neutral,3
34.57138824,69.23932648,neutral,0
34.53506851,69.16364288,neutral,3
34.53506851,69.16364288,neutral,3
34.51799011,69.12747192,neutral,3
34.53506851,69.16364288,neutral,3
34.53506851,69.16364288,neutral,3
34.43799973,69.19940948,neutral,3
34.68056107,69.27217865,neutral,0
34.83108902,69.13500977,neutral,1
34.53506851,69.16364288,neutral,3
34.54586029,69.26006317,neutral,0
34.83108902,69.13500977,neutral,1
34.83108902,69.13500977,neutral,1
34.53506851,69.16364288,neutral,3
34.53506851,69.16364288,neutral,3
34.53506851,69.16364288,neutral,3
34.83108902,69.13500977,neutral,1
34.83108902,69.13500977,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.61656189,69.07834625,neutral,3
34.53414917,69.18634033,neutral,3
34.48820877,69.54876709,neutral,2
34.54771042,69.28592682,neutral,0
34.53102112,69.17976379,neutral,3
34.53013992,69.16249847,neutral,3
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.52516937,69.1677475,neutral,3
34.53055954,69.17434692,neutral,3
34.52547073,69.17883301,neutral,3
34.49583054,69.2822876,neutral,0
34.50299072,69.21076965,neutral,0
34.55747986,69.2507019,neutral,0
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.52331924,69.18959045,neutral,3
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.50984955,69.1536026,neutral,3
34.34130096,69.0,neutral,3
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.5439415,69.25610352,neutral,0
34.42815018,68.98226929,neutral,3
34.50328064,69.45561981,neutral,0
34.75244904,69.13437653,neutral,1
34.5305481,69.17980194,neutral,3
34.75244904,69.13437653,neutral,1
34.74251938,69.1343689,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.74251938,69.1343689,neutral,1
34.75244904,69.13437653,neutral,1
34.45513916,69.10984802,neutral,3
34.87630844,69.17102814,neutral,1
34.5305481,69.17980194,neutral,3
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.83108902,69.13500977,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.50281143,69.14824677,neutral,3
34.53684998,69.19288635,neutral,3
34.85327148,69.13498688,neutral,1
34.85327148,69.13498688,neutral,1
34.85327148,69.13498688,neutral,1
34.85327148,69.13498688,neutral,1
34.85327148,69.13498688,neutral,1
34.85327148,69.13498688,neutral,1
34.85327148,69.13498688,neutral,1
34.85327148,69.13498688,neutral,1
34.53594971,69.19069672,neutral,3
34.84326172,69.13497162,neutral,1
34.85327148,69.13498688,neutral,1
34.85317993,69.13498688,neutral,1
34.85327148,69.13498688,neutral,1
34.85327148,69.13498688,neutral,1
34.85327148,69.13498688,neutral,1
34.85327148,69.13498688,neutral,1
34.85327148,69.13498688,neutral,1
34.85327148,69.13498688,neutral,1
34.75244904,69.13437653,neutral,1
34.85327148,69.13498688,neutral,1
34.85327148,69.13498688,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.53015137,69.18026733,neutral,3
34.54389954,69.26920319,neutral,0
34.53055954,69.17543793,neutral,3
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.5305481,69.18089294,neutral,3
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.56877136,69.21032715,neutral,0
34.75244904,69.13437653,neutral,1
34.76057053,69.13439941,neutral,1
34.75244904,69.13437653,neutral,1
34.5305481,69.18089294,neutral,3
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.83108902,69.13500977,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.5305481,69.17980194,neutral,3
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.5305481,69.17980194,neutral,3
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.71226883,69.37457275,neutral,0
34.5305481,69.17980194,neutral,3
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75289917,69.13469696,neutral,1
34.75244904,69.13437653,neutral,1
34.5305481,69.17980194,neutral,3
34.5305481,69.17980194,neutral,3
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.53477097,69.34410095,neutral,0
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.54056931,69.31884766,neutral,0
34.53034973,69.19093323,neutral,3
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.5305481,69.17980194,neutral,3
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.5305481,69.17980194,neutral,3
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.5305481,69.17980194,neutral,3
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.56407166,69.33293152,neutral,0
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.40797043,69.13056946,neutral,3
34.75244904,69.13437653,neutral,1
34.51787949,69.3534317,neutral,0
34.53015137,69.18026733,neutral,3
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.53015137,69.18026733,neutral,3
34.5305481,69.17996979,neutral,3
34.51016998,69.23477173,neutral,0
34.53015137,69.18026733,neutral,3
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.76057053,69.13439941,neutral,1
34.75244904,69.13437653,neutral,1
34.4245491,69.42603302,neutral,0
34.53015137,69.18026733,neutral,3
34.53015137,69.18026733,neutral,3
34.5439415,69.25720978,neutral,0
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.47425079,69.25042725,neutral,0
34.53015137,69.18026733,neutral,3
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.53015137,69.18026733,neutral,3
34.53015137,69.18026733,neutral,3
34.53015137,69.18026733,neutral,3
34.52787018,69.16670227,neutral,3
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.75244904,69.13437653,neutral,1
34.53015137,69.18026733,neutral,3
34.53730011,69.1920166,neutral,3
34.52251816,69.18424225,neutral,3
34.54547882,69.36074829,neutral,0
34.54547882,69.36074829,neutral,0
34.51239014,69.18209839,neutral,3
34.50994873,69.18865967,neutral,3
34.57870865,69.26860046,neutral,0
34.52590942,69.15258789,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.59857178,69.39914703,neutral,0
34.53461075,69.16364288,neutral,3
34.54145813,69.10899353,neutral,3
34.5234108,69.18193054,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.40864182,69.40278625,neutral,0
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.56209183,69.19730377,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54399109,69.23432159,neutral,0
34.54145813,69.10899353,neutral,3
34.52695847,69.1775589,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.57329941,69.09973907,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.56657028,69.21257782,neutral,0
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.52875137,69.17870331,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.34130859,69.00000763,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.52965164,69.18089294,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.53594971,69.19288635,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.49375153,69.31771851,neutral,0
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
34.54145813,69.10899353,neutral,3
